anio,ent,mun,aut,aut_her,aut_fal,civ_det,civ_her,civ_fal,vic_her,vic_fal,let,tot
2022,16,012,SD,,,1,,,,,#,1
2022,16,020,SD,2,,,,,,,#,2
2022,16,025,SD,,,,,,,,#,1
2022,16,043,SD,,,4,,1,,,#,1
2022,16,045,GN,,,7,,,,,#,1
2022,16,045,SD,,,7,,,,,#,1
2022,16,046,SD,,,,,1,,,#,1
2022,16,051,SD,,,3,1,6,,,6,3
2022,16,053,GN,,,,,,,,#,1
2022,16,055,GN,,,4,,,,,#,1
2022,16,058,GN,,,,,1,,,#,2
2022,16,065,GN,,1,,,,,,#,1
2022,16,066,GN,,,,,,,,#,1
2022,16,076,GN,,,,,1,,,#,1
2022,16,082,SD,,,8,3,,,,0,1
2022,16,084,SD,,,1,1,1,,,1,1
2022,16,089,GN,,,,,,,,#,1
2022,16,089,SD,2,,20,,,,,#,3
2022,16,099,SD,,,,,1,,,#,1
2022,16,102,GN,3,,,,,,,#,6
2022,16,102,SD,,,7,1,6,,,6,8
2022,16,104,SD,,,,,5,,,#,1
2022,16,106,SD,,,,,4,,,#,1
2022,16,108,GN,,,4,,,,,#,2
2022,16,108,SD,,,22,,2,,,#,2
2022,16,110,GN,2,1,,,2,,,#,1
2022,17,001,SD,1,,,,,,,#,1
2022,17,006,SD,,,2,,,,,#,1
2022,17,018,SD,,,1,1,1,,,1,1
2022,18,004,GN,,,,,,,,#,1
2022,18,005,SD,,,1,2,,,,0,1
2022,18,006,SD,,,2,,,,,#,1
2022,18,011,SD,,,2,1,,,,0,1
2022,19,003,SD,1,,,,,,,#,1
2022,19,015,SD,,,,,1,,,#,1
2022,19,017,GN,,,,,,,,#,1
2022,19,020,GN,,,,,,,,#,1
2022,20,208,GN,1,,,,,,,#,1
2022,20,265,GN,,,4,,,,,#,1
2022,20,265,SD,,,,,1,,,#,1
2022,20,482,SD,,,8,,,,,#,1
2022,22,014,GN,,,,1,,,,0,1
2022,24,005,GN,1,,,,8,,,#,3
2022,24,008,SD,,,1,1,,,,0,1
2022,24,017,SD,,,,,,,,#,1
2022,24,020,GN,,,,,,,,#,2
2022,24,022,SD,,,3,,,,,#,1
2022,24,024,GN,,,3,2,1,,,0.5,1
2022,24,058,SD,,,,,,,,#,1
2022,25,001,SD,,,,,,,,#,1
2022,25,004,SD,,,1,1,1,,,1,1
2022,25,006,GN,,,,,,,,#,3
2022,25,006,SD,1,,5,1,,,,0,3
2022,25,007,GN,,,,,1,1,,#,1
2022,25,011,GN,,,,,,,,#,1
2022,25,012,GN,,,,,2,,,#,1
2022,25,015,SD,,,,,,,,#,1
2022,25,016,SD,2,,2,2,2,,,1,1
2022,26,002,GN,,,,1,,,,0,1
2022,26,004,SD,3,2,3,,,,,#,3
2022,26,005,SD,,,3,2,,,,0,1
2022,26,012,GN,,,4,1,,2,,0,1
2022,26,017,GN,,,4,,,,,#,2
2022,26,017,SD,2,1,12,3,5,,,1.666666667,8
2022,26,018,SM,,,4,,,,,#,1
2022,26,025,GN,,,,,,,,#,1
2022,26,025,SD,,,1,1,,,,0,2
2022,26,025,SM,3,,4,2,2,,,1,4
2022,26,029,GN,,,4,,1,,,#,4
2022,26,029,SD,,,9,2,1,,,0.5,2
2022,26,029,SM,,,17,1,1,,,1,5
2022,26,035,GN,,,,,,,,#,1
2022,26,036,SD,,,,,,,,#,1
2022,26,043,GN,,,1,,,,,#,1
2022,26,043,SD,,,2,,,,,#,1
2022,26,047,GN,,,,,,,,#,2
2022,26,047,SD,,,6,1,4,,,4,3
2022,26,055,GN,1,,15,1,1,,,1,4
2022,26,055,SD,,,1,,,,,#,1
2022,26,069,SD,,,,,,,,#,1
2022,26,070,SD,,,1,,1,,,#,1
2022,26,072,SD,,,2,2,,,,0,1
2022,26,072,SM,,,2,,,,,#,1
2022,27,014,SD,,,,,1,,,#,1
2022,27,017,GN,,,,,,,,#,1
2022,28,007,SD,,,6,,8,,,#,4
2022,28,015,SD,,,,,,,,#,1
2022,28,019,SD,,,3,,,,,#,1
2022,28,022,SD,,,,,1,,,#,1
2022,28,024,SD,1,1,,,6,,,#,4
2022,28,025,SD,1,,2,1,39,,,39,21
2022,28,027,GN,,,1,,4,,,#,5
2022,28,027,SD,23,1,11,3,26,5,2,8.666666667,60
2022,28,032,SD,,,,,8,,,#,9
2022,28,033,SD,,,3,2,1,,,0.5,2
2022,28,035,GN,,,,,,,,#,1
2022,29,006,GN,,,,1,,,,0,1
2022,30,054,GN,,,8,1,,,,0,1
2022,30,054,SD,,,8,1,,,,0,1
2022,30,071,SD,,,,,,,,#,1
2022,30,207,GN,1,,3,,1,,,#,1
2022,32,002,GN,,,,,,,,#,1
2022,32,002,SD,2,1,,,1,,,#,3
2022,32,009,SD,,,,,,,,#,1
2022,32,010,SD,1,,6,3,2,,,0.666666667,3
2022,32,020,GN,2,,17,2,,,,0,3
2022,32,020,SD,,,6,1,4,,,4,5
2022,32,033,GN,,,,,,,,#,1
2022,32,034,SD,,,,,,,,#,1
2022,32,038,GN,2,1,1,2,2,,,1,1
2022,32,038,SD,3,,3,1,1,,,1,1
2022,32,039,GN,,,,,,,,#,1
2022,32,046,GN,,,,,,,,#,2
2022,32,049,GN,1,,1,,,,,#,4
2022,32,049,SD,1,,12,4,14,,,3.5,8
2022,32,053,SD,,,3,1,,,,0,1
2022,32,056,GN,1,1,,,3,,,#,1
2023,02,002,GN,,,,,1,,,#,1
2023,02,002,SD,,,1,1,1,,,1,3
2023,02,003,GN,,,1,,1,1,,#,3
2023,02,003,SD,,,3,1,,,,0,1
2023,02,004,GN,1,1,,,,,,#,4
2023,02,005,GN,,,,,,,,#,1
2023,03,001,SM,,,2,,,,,#,1
2023,04,004,SM,,,,,,,,#,1
2023,06,001,SM,1,,8,2,,,,0,2
2023,06,002,SM,,,1,,,,,#,1
2023,06,007,GN,,,3,,,,,#,2
2023,06,009,GN,2,,,,,,,#,1
2023,07,020,GN,,,,,3,,,#,1
2023,07,034,GN,2,,,,,,,#,2
2023,07,034,SD,,,,,,,,#,1
2023,07,048,GN,2,,,1,1,,,1,1
2023,07,061,GN,,1,5,,1,,,#,1
2023,07,061,SD,2,,4,1,1,,,1,1
2023,07,069,GN,,,,,,,,#,1
2023,07,074,GN,,,,,,,,#,1
2023,07,074,SD,,1,2,,,,,#,1
2023,07,087,GN,1,,,,,,,#,2
2023,07,087,SD,,,,,,,,#,1
2023,07,089,GN,,,1,,,,,#,1
2023,07,089,SD,,,2,,,,,#,1
2023,07,107,GN,1,,,,,,,#,2
2023,07,107,SD,,,,,,,,#,1
2023,07,107,SM,,,,,,,,#,1
2023,07,115,SD,2,1,,,,,,#,1
2023,07,122,SD,,,,,,,,#,1
2023,07,124,SD,,,4,,,,,#,1
2023,08,002,GN,,,1,,,,,#,1
2023,08,003,GN,,,,1,1,,,1,1
2023,08,017,SD,,,1,,,,,#,1
2023,08,018,SD,,,,,,,,#,1
2023,08,027,SD,,,,,1,,,#,1
2023,08,028,SD,,,,,,,,#,1
2023,08,040,GN,,,,,2,,,#,1
2023,08,040,SD,,,,,2,,,#,1
2023,09,017,SD,1,,4,,,,,#,1
2023,10,005,GN,,,,,,,,#,1
2023,10,034,SD,1,,,,,,,#,1
2023,11,007,GN,11,,,1,,1,,0,4
2023,11,020,SD,,,,,,,,#,1
2023,11,023,GN,,,,,,,,#,2
2023,11,023,SD,,,,,,,,#,1
2023,11,024,SD,,,1,,1,,,#,1
2023,11,028,SD,,,1,1,,,,0,1
2023,11,035,GN,,,,,1,,,#,2
2023,11,035,SD,,,,,,,,#,1
2023,12,006,GN,,,1,1,,,,0,1
2023,12,006,SD,,,1,,1,,,#,1
2023,12,021,SM,,,,,,,,#,1
2023,12,022,SD,2,2,,,5,,,#,1
2023,12,029,GN,,,,,,,,#,1
2023,12,029,SD,,,1,,1,,,#,1
2023,12,032,SD,,,,,,,,#,1
2023,12,040,SD,,,9,,1,,,#,1
2023,12,048,SD,,1,5,1,1,,,1,2
2023,12,051,GN,7,,,,,,,#,1
2023,12,054,SD,2,1,1,,,,,#,2
2023,12,055,SD,,,3,3,3,,,1,1
2023,12,058,GN,,,,,,,,#,1
2023,12,059,SD,1,,,,,,,#,1
2023,12,075,GN,,,,,,,,#,1
2023,12,081,GN,,1,1,,,,,#,1
2023,12,081,SD,,,,,,,,#,1
2023,13,002,GN,,,,1,,,,0,1
2023,13,016,SD,1,,,,,,,#,2
2023,13,076,GN,1,,1,1,,,,0,1
2023,14,011,GN,2,1,,,,,,#,1
2023,14,014,SM,,,1,,,,,#,1
2023,14,021,SD,1,,,,,,,#,1
2023,14,035,GN,1,,9,,1,,,#,2
2023,14,035,SD,,,,,,,,#,1
2023,14,039,GN,,,,2,1,,,0.5,2
2023,14,042,GN,,,,,,,,#,1
2023,14,046,SD,,,,,1,,,#,1
2023,14,053,GN,,,,,,,,#,2
2023,14,053,SD,1,,,,,,,#,1
2023,14,056,SD,,,3,1,1,,,1,2
2023,14,059,SD,,,,,1,,,#,1
2023,14,061,GN,,,,1,,,,0,4
2023,14,063,GN,1,,,,,,,#,1
2023,14,063,SD,,,,,1,,,#,2
2023,14,064,GN,,,6,,2,,,#,1
2023,14,073,GN,4,2,,,1,,,#,3
2023,14,083,GN,,,,,,,,#,1
2023,14,086,SD,,,1,,1,,,#,1
2023,14,091,GN,,,,,,,,#,1
2023,14,091,SD,3,3,,,,,,#,2
2023,14,097,GN,,,,,,,,#,1
2023,14,098,GN,,,,,,,,#,2
2023,14,107,SD,,,2,,,,,#,1
2023,14,111,GN,1,1,,,,,,#,1
2023,14,124,GN,,,,,,,,#,1
2023,15,025,GN,,,2,,,,,#,1
2023,15,038,GN,,,,,,,,#,1
2023,15,045,GN,,,1,,1,,,#,1
2023,15,052,GN,,,,1,,,,0,1
2023,15,052,SD,1,,,1,,,,0,2
2023,15,065,GN,,,,,,,,#,1
2023,15,097,SD,,,1,,,,,#,1
2023,15,106,GN,,,,,,,,#,1
2023,15,110,GN,,,,,,,,#,1
2023,15,114,GN,,,,,,,,#,2
2023,15,116,GN,1,1,,,,,,#,1
2023,16,002,GN,,,2,1,,,,0,4
2023,16,002,SD,,,5,1,,,,0,8
2023,16,003,GN,,,,,,,,#,1
2023,16,006,GN,,,2,,1,,,#,3
2023,16,006,SD,8,,6,,1,,,#,7
2023,16,010,GN,,,,,1,,,#,1
2023,16,010,SD,,,,,1,,,#,2
2023,16,010,SM,,,,,,,,#,1
2023,16,012,GN,,,,,,,,#,1
2023,16,012,SD,,,4,,,,,#,2
2023,16,015,GN,1,,,,,,,#,1
2023,16,015,SD,3,1,,,,,,#,2
2023,16,019,GN,,,2,,,,,#,1
2023,16,019,SD,1,,2,,10,,,#,8
2023,16,020,SD,,,,,1,,,#,1
2023,16,025,SD,,,,,3,,,#,2
2023,16,029,GN,,,,,,,,#,1
2023,16,030,SD,,,,,,,,#,1
2023,16,034,GN,3,,1,,5,,,#,2
2023,16,035,GN,,,5,,,,,#,1
2023,16,035,SD,,,10,1,,,,0,4
2023,16,036,GN,,,2,,,,,#,1
2023,16,036,SD,,,1,,,,,#,1
2023,16,042,GN,3,,,,,,,#,1
2023,16,042,SD,,,,,8,,,#,3
2023,16,045,SD,,,,,5,,,#,3
2023,16,049,GN,,,2,,,,,#,1
2023,16,050,SD,1,1,6,,7,,,#,1
2023,16,051,SD,,,,,,,,#,1
2023,16,052,SD,,,,,,,,#,1
2023,16,052,SM,,,1,1,1,,,1,1
2023,16,053,GN,2,,7,,,,,#,1
2023,16,055,GN,,,10,2,1,,,0.5,4
2023,16,055,SD,,1,12,1,1,,,1,3
2023,16,058,GN,,,,,,,,#,1
2023,16,058,SD,,,,,,,,#,1
2023,16,060,GN,1,1,,,,,,#,1
2023,16,061,SD,,,,,1,,,#,1
2023,16,068,GN,,,,,3,,,#,1
2023,16,069,GN,,,4,,1,,,#,1
2023,16,074,SD,,,,,1,,,#,1
2023,16,075,GN,,,,,,,,#,1
2023,16,075,SD,,,,,3,,,#,1
2023,16,082,SD,,,1,,1,,,#,1
2023,16,084,SD,1,,,,1,,,#,1
2023,16,089,SD,,,,,1,,,#,5
2023,16,092,GN,,,,,1,,,#,1
2023,16,096,GN,,,,,,,,#,2
2023,16,096,SD,1,,,,1,,,#,3
2023,16,102,GN,,,5,1,2,,,2,2
2023,16,102,SD,,,5,,2,,,#,2
2023,16,105,GN,5,,,,,,,#,1
2023,16,106,SD,,,,,,,,#,1
2023,16,108,SD,,,,,1,,,#,1
2023,16,110,SD,,,,,,,,#,1
2023,16,112,GN,2,,,,3,,,#,3
2023,16,112,SD,,,,,2,,,#,1
2023,17,001,SD,,,,,2,,,#,1
2023,17,001,SM,1,,,,,,,#,1
2023,17,007,GN,,,,,,,,#,1
2023,17,008,SM,1,,3,,,,,#,1
2023,17,009,GN,,,1,,,,,#,1
2023,19,003,SD,,,,,1,,,#,1
2023,19,005,GN,,,,,,,,#,2
2023,19,006,GN,,,,,,,,#,1
2023,19,014,GN,,,,,,,,#,2
2023,19,015,GN,,,,,3,,,#,1
2023,19,015,SD,,,,,3,,,#,1
2023,19,020,SD,,,,,,,,#,1
2023,19,026,GN,3,,,,,,,#,1
2023,19,039,GN,,,2,,1,,,#,2
2023,19,040,GN,,,,,,,,#,1
2023,19,040,SD,,,,,,,,#,1
2023,19,044,GN,,,,,,,,#,1
2023,19,046,GN,1,,,,,,,#,1
2023,19,050,GN,,,,,,,,#,1
2023,20,006,GN,,,,,,,,#,1
2023,20,073,GN,,,,,,,,#,1
2023,20,184,SM,,,2,,1,,,#,1
2023,20,215,GN,,,,,,,,#,1
2023,20,397,GN,,,4,,,,,#,1
2023,20,409,GN,,,,,1,,,#,1
2023,20,482,SM,1,,1,1,,,,0,1
2023,21,004,GN,,,,,1,,,#,1
2023,21,023,GN,2,,,,,,,#,1
2023,21,041,GN,1,,,,,,,#,1
2023,21,063,GN,,,2,1,,,,0,4
2023,21,180,GN,,,,1,,,,0,1
2023,22,016,GN,,,,,,,,#,1
2023,23,004,SD,,,,,4,,,#,1
2023,23,005,SM,,,6,,1,,,#,1
2023,24,005,GN,,,,,,,,#,1
2023,24,010,GN,,,,,2,,,#,1
2023,24,010,SD,,,,,1,,,#,1
2023,24,015,GN,8,2,,,,,,#,1
2023,24,015,SD,1,1,,,,,,#,1
2023,24,017,SD,,,2,,,,,#,1
2023,24,020,GN,2,,,,,,,#,1
2023,24,022,GN,,,,,2,,,#,1
2023,24,022,SD,,,,,2,,,#,1
2023,24,028,GN,1,,,,3,,,#,1
2023,24,040,SD,4,2,,,,,,#,1
2023,24,049,SD,1,1,,,9,,,#,1
2023,25,002,GN,1,1,,,,,,#,1
2023,25,003,SD,,,,,,,,#,1
2023,25,006,GN,11,1,22,4,16,,1,4,11
2023,25,006,SD,,2,2,,1,,,#,12
2023,25,009,GN,,,,,,,,#,2
2023,25,009,SD,5,2,,,,,,#,2
2023,25,012,GN,,,,,,,,#,4
2023,25,013,GN,,,,,,,,#,1
2023,25,014,SD,,,,,,,,#,1
2023,25,015,SD,,,,,,1,,#,1
2023,25,017,SD,,1,3,,,,,#,2
2023,26,004,SD,6,,3,,2,,,#,6
2023,26,007,GN,,,1,,,,,#,1
2023,26,007,SD,,,,,,,,#,1
2023,26,017,GN,,,2,,,,,#,2
2023,26,017,SD,,,5,4,2,1,,0.5,7
2023,26,018,GN,,,,,,,,#,1
2023,26,018,SD,,,3,4,,,,0,2
2023,26,018,SM,1,,5,,5,,,#,2
2023,26,029,GN,,,,,1,,,#,1
2023,26,029,SD,,,1,,,,,#,2
2023,26,029,SM,,,5,1,,,,0,2
2023,26,036,GN,,,,3,,,,0,1
2023,26,036,SD,2,,,,4,,,#,2
2023,26,043,GN,,,,,1,,,#,2
2023,26,046,SD,6,1,,,,,,#,2
2023,26,047,GN,2,,1,,,,,#,2
2023,26,055,SD,,,,,1,,,#,1
2023,26,064,SD,1,1,,,,,,#,1
2023,26,065,GN,,,1,,,,,#,1
2023,26,065,SD,,,1,1,1,,,1,1
2023,26,069,SD,,,,,1,,,#,1
2023,26,070,SD,2,1,5,4,4,,,1,5
2023,27,004,GN,,,,,1,,,#,1
2023,27,008,GN,1,,,,1,,,#,2
2023,28,001,SM,,,12,,,,,#,1
2023,28,002,SD,,,3,1,,,,0,1
2023,28,010,SD,,,1,,2,,,#,1
2023,28,015,SD,,,,,3,,,#,2
2023,28,022,GN,,,,,,,,#,1
2023,28,022,SD,,,,,,,,#,1
2023,28,022,SM,,,1,1,5,,,5,3
2023,28,024,SD,,1,,,1,,,#,1
2023,28,025,SD,1,1,2,2,20,,,10,15
2023,28,027,GN,3,,,,,,,#,5
2023,28,027,SD,7,2,,,12,,,#,13
2023,28,032,GN,5,,,,1,,,#,4
2023,28,032,SD,2,,4,,7,,,#,11
2023,28,033,GN,,,,2,3,,,1.5,3
2023,28,033,SD,2,,,,11,,,#,7
2023,28,035,SD,1,,3,,10,,,#,2
2023,28,035,SM,,,,,10,,,#,1
2023,28,037,SD,,,,,1,,,#,1
2023,28,037,SM,,,3,,,,,#,2
2023,28,040,SM,,,,,,,,#,1
2023,29,006,GN,,,2,,,,,#,1
2023,29,039,GN,,,1,,,,,#,1
2023,30,039,SM,1,,4,,,,,#,1
2023,30,087,SM,,,2,2,,,,0,1
2023,30,105,SM,3,,1,,,,,#,1
2023,30,131,SM,,,5,,2,,,#,1
2023,30,192,SM,,,2,,,,,#,1
2023,30,193,SM,,,1,,,,,#,1
2023,30,207,GN,,,,,,,,#,1
2023,32,002,SD,,,,,,,,#,1
2023,32,010,SD,4,2,,1,,,1,0,2
2023,32,031,SD,,,5,,1,,,#,1
2023,32,034,SD,,,,,,,,#,1
2023,32,038,SD,3,,3,1,1,,,1,7
2023,32,042,GN,1,,,,,,,#,1
2023,32,046,GN,,,,,,,,#,1
2023,32,046,SD,1,1,3,1,,,,0,3
2023,32,049,GN,,,,,,,,#,1
2023,32,049,SD,,,1,,1,,,#,1
2023,32,054,SD,,,4,,,,,#,1
2023,32,055,GN,,,7,,,,,#,2
2023,32,055,SD,,,9,1,2,,,2,3
2024,07,020,GN,1,,13,1,5,,,5,1
2024,07,030,GN,1,,,,,,,#,2
2024,07,061,GN,4,1,,,,,,#,1
2024,07,087,GN,,,,,,,,#,1
2024,07,099,GN,,,,1,,,,0,1
2024,07,108,GN,,,,,,,,#,1
2024,07,116,GN,,,,,,,,#,1
2024,08,029,GN,,,,,,,,#,1
2024,11,020,GN,,,,,,1,,#,2
2024,11,031,GN,,,,,,,,#,1
2024,12,001,GN,1,,,,,,,#,1
2024,12,028,GN,1,,,,,,,#,1
2024,12,029,GN,1,,,,1,,,#,1
2024,12,048,GN,,,2,,,,,#,1
2024,12,061,GN,11,,,,,,,#,1
2024,13,013,GN,,,1,1,,,,0,1
2024,14,023,GN,1,,1,,1,,,#,1
2024,14,043,GN,,,,,,,,#,1
2024,14,045,GN,,,,,,,,#,1
2024,14,053,GN,,,,,,,,#,1
2024,14,056,GN,,,,,,,,#,1
2024,14,061,GN,,,,,3,,,#,1
2024,14,064,GN,,,,,,,,#,1
2024,14,067,GN,2,,2,2,,,,0,1
2024,14,068,GN,,,,1,,,,0,1
2024,14,073,GN,,,4,,1,,,#,2
2024,14,081,GN,,,4,,,,,#,1
2024,14,083,GN,,,,,,,,#,1
2024,14,093,GN,2,,,,,,,#,1
2024,14,098,GN,,,17,,1,,,#,1
2024,14,105,GN,,,,,,,,#,1
2024,15,033,GN,1,,3,1,,,,0,2
2024,15,121,GN,,,,,,,,#,1
2024,16,006,GN,,,,1,,,,0,2
2024,16,008,GN,,,4,,,,,#,1
2024,16,019,GN,,,,,14,,,#,2
2024,16,025,GN,,,,,2,,,#,1
2024,16,038,GN,,,,,,,,#,1
2024,16,055,GN,1,,1,,,,,#,2
2024,16,058,GN,,,,,1,,,#,1
2024,16,069,GN,1,1,,,1,,,#,2
2024,16,071,GN,,,,,,,,#,1
2024,16,096,GN,,,3,,,,,#,1
2024,16,102,GN,1,,5,,1,,,#,3
2024,16,106,GN,1,,,,,,,#,1
2024,16,110,GN,,,,,2,,,#,1
2024,17,007,GN,,,,,,,,#,1
2024,17,009,GN,,,,,,,,#,2
2024,18,005,GN,,,,,,,,#,1
2024,19,021,GN,,,,,,,,#,1
2024,21,063,GN,1,,,,,,,#,2
2024,21,114,GN,,,,,,,,#,1
2024,22,016,GN,,,2,,,,1,#,2
2024,24,017,GN,,,4,1,1,,,1,1
2024,24,020,GN,,,,1,,,,0,3
2024,24,024,GN,,,4,,,,,#,1
2024,25,006,GN,,,,,,,,#,2
2024,25,009,GN,,,,,,,,#,2
2024,26,017,GN,,,1,,,,,#,1
2024,26,018,GN,,,,,,,,#,1
2024,26,029,GN,,,1,,1,,,#,1
2024,26,055,GN,,,13,,2,,,#,1
2024,26,060,GN,,,,,,,,#,1
2024,26,070,GN,,,,,,,,#,1
2024,27,001,GN,,,3,,,,,#,1
2024,27,002,GN,,,4,,2,,,#,2
2024,27,004,GN,1,,16,2,3,,,1.5,1
2024,28,022,GN,1,,1,,,,,#,2
2024,28,027,GN,1,1,,,2,,,#,3
2024,29,006,GN,,,,,,,,#,1
2024,30,175,GN,,,,,,,,#,1
2024,32,005,GN,,,,,,1,,#,1
2024,32,010,GN,,,,,,,,#,1
2024,32,031,GN,,,,,,,,#,1
2024,32,055,GN,1,,1,2,,,,0,2
